0.0 , 1.9974321743658288
0.004 , 2.0368107454717244
0.008 , 2.001915713364426
0.012 , 2.0332201813427444
0.016 , 2.017301764757463
0.02 , 2.0257412246689177
0.024 , 2.043746073661181
0.028 , 2.013580379038958
0.032 , 2.0207684904414194
0.036 , 2.0229378604680255
0.04 , 2.0295100940665116
0.044 , 2.042493781683249
0.048 , 2.035597392679567
0.052 , 2.0607792961508586
0.056 , 2.038962878942798
0.06 , 2.0728190505477175
0.064 , 2.0802499156308563
0.068 , 2.052803708770254
0.072 , 2.045788791454555
0.076 , 2.045818697600404
0.08 , 2.037725703142247
0.084 , 2.05272021191011
0.088 , 2.0238247502138984
0.092 , 2.0516837560095214
0.096 , 2.051542219838725
0.1 , 2.0428310375931007
0.104 , 2.061679157839483
0.108 , 2.0635485804356866
0.112 , 2.0769809069705434
0.116 , 2.039740597946032
0.12 , 2.0534987960632956
0.124 , 2.04192878110486
0.128 , 2.0509667278526735
0.132 , 2.0208951757333886
0.136 , 2.033281324266225
0.14 , 2.008305755187889
0.144 , 2.042018992360279
0.148 , 2.037884496335257
0.152 , 2.0331459585241944
0.156 , 2.028717139183836
0.16 , 2.0478943374533043
0.164 , 2.0606807888827405
0.168 , 2.052986518708925
0.172 , 2.052010999778836
0.176 , 2.003584181777577
0.18 , 2.0348172986278246
0.184 , 2.0124656515591597
0.188 , 2.001438773284072
0.192 , 2.0216205055271224
0.196 , 2.0029364746772442
0.2 , 2.040946507784586
0.204 , 2.0310728829175515
0.208 , 2.020728415325304
0.212 , 2.030432034715152
0.216 , 2.0457830239726613
0.22 , 2.0211603439897603
0.224 , 2.0270178371255962
0.228 , 2.0032468429625245
0.232 , 2.0234710084476086
0.236 , 1.9936906361592395
0.24 , 2.011180069450304
0.244 , 2.0294290743148955
0.248 , 2.0035050061092345
0.252 , 2.0132373064833207
0.256 , 2.0075877647859555
0.26 , 2.034490839434146
0.264 , 2.06259136970883
0.268 , 2.0286469935449096
0.272 , 2.0423487274088945
0.276 , 1.9999049633256791
0.28 , 2.0068571899268544
0.284 , 2.008150892630063
0.288 , 2.001471696862991
0.292 , 2.019819592646845
0.296 , 2.0133336100659767
0.3 , 2.00160663782363
0.304 , 2.0294293278927604
0.308 , 2.007234089624898
0.312 , 2.0329696310924015
0.316 , 2.038450936285221
0.32 , 2.0137072891712786
0.324 , 2.0294828189693943
0.328 , 2.0032544393174865
0.332 , 1.9869643198324685
0.336 , 1.9747212610561362
0.34 , 1.9885410276832904
0.344 , 2.004948934790172
0.348 , 2.0059163034269267
0.352 , 2.0148397058523257
0.356 , 1.9973391654342845
0.36 , 2.0178870518744376
0.364 , 2.038439523974726
0.368 , 2.0111716083603226
0.372 , 1.9973781791768492
0.376 , 1.9884664939285444
0.38 , 2.0051397771590524
0.384 , 1.9835640661484213
0.388 , 1.9891994610763049
0.392 , 1.986500490378289
0.396 , 1.9768642521501771
0.4 , 2.014820881776557
0.404 , 2.0287474158602645
0.408 , 2.014669788165207
0.412 , 2.0311615643329226
0.416 , 2.00436588463609
0.42 , 2.0102929208977938
0.424 , 2.0115594808413366
0.428 , 1.999679495245478
0.432 , 1.9697767089927645
0.436 , 1.9728557996384868
0.44 , 1.980921243943244
0.444 , 1.988317308294426
0.448 , 1.9743373080650939
0.452 , 2.0044073946064795
0.456 , 2.0123581900337335
0.46 , 2.0269976139123416
0.464 , 2.013485147385091
0.468 , 2.0186719403913016
0.472 , 2.0022796173997226
0.476 , 1.9710716900166256
0.48 , 1.9825028892951617
0.484 , 1.9896399290545799
0.488 , 1.952741063869081
0.492 , 1.9869924373403678
